query_id	entity_id	entity_type
EL14_CMN_1573	NIL1217	
EL14_CMN_1574	NIL1218	
EL14_CMN_1575	NIL1219	
EL14_CMN_1576	NIL1220	
EL14_CMN_1577	NIL1221	
EL14_CMN_1578	NIL1222	
EL14_CMN_1579	NIL1223	
EL14_CMN_1580	E0718470	
EL14_CMN_1581	NIL1224	
EL14_CMN_1582	NIL1225	
EL14_CMN_1583	NIL1226	
EL14_CMN_1584	NIL1227	
EL14_CMN_1585	E0028922	
EL14_CMN_1586	NIL1228	
EL14_CMN_1587	NIL1229	
EL14_CMN_1588	E0479152	
EL14_CMN_1589	NIL1230	
EL14_CMN_1590	NIL1231	
EL14_CMN_1591	NIL1232	
EL14_CMN_1592	NIL1233	
EL14_CMN_1593	NIL1234	
EL14_CMN_1594	NIL1235	
EL14_CMN_1595	NIL1236	
EL14_CMN_1596	NIL1237	
EL14_CMN_1597	NIL1238	
EL14_CMN_1598	E0548088	
EL14_CMN_1599	NIL1239	
EL14_CMN_1600	E0826387	
EL14_CMN_1601	NIL1240	
EL14_CMN_1602	NIL1241	
EL14_CMN_1603	NIL1242	
EL14_CMN_1604	NIL1243	
EL14_CMN_1605	NIL1244	
EL14_CMN_1606	NIL1245	
EL14_CMN_1607	NIL1246	
EL14_CMN_1608	NIL1247	
EL14_CMN_1609	NIL1248	
EL14_CMN_1610	NIL1249	
EL14_CMN_1611	E0307834	
EL14_CMN_1612	NIL1250	
EL14_CMN_1613	NIL1251	
EL14_CMN_1614	NIL1252	
EL14_CMN_1615	NIL1253	
EL14_CMN_1616	NIL1254	
EL14_CMN_1617	E0078482	
EL14_CMN_1618	NIL1255	
EL14_CMN_1619	NIL1256	
EL14_CMN_1620	NIL1257	
EL14_CMN_1621	NIL1258	
EL14_CMN_1622	NIL1259	
EL14_CMN_1623	NIL1260	
EL14_CMN_1624	NIL1261	
EL14_CMN_1625	NIL1262	
EL14_CMN_1626	NIL1263	
EL14_CMN_1627	NIL1264	
EL14_CMN_1628	E0527055	
EL14_CMN_1629	NIL1265	
EL14_CMN_1630	NIL1266	
EL14_CMN_1631	NIL1267	
EL14_CMN_1632	E0643782	
EL14_CMN_1633	NIL1268	
EL14_CMN_1634	NIL1269	
EL14_CMN_1635	NIL1270	
EL14_CMN_1636	E0679687	
EL14_CMN_1637	NIL1271	
EL14_CMN_1638	NIL1272	
EL14_CMN_1639	NIL1273	
EL14_CMN_1640	NIL1274	
EL14_CMN_1641	NIL1275	
EL14_CMN_1642	NIL1276	
EL14_CMN_1643	NIL1277	
EL14_CMN_1644	NIL1278	
EL14_CMN_1645	NIL1279	
EL14_CMN_1646	E0566375	
EL14_CMN_1647	NIL1280	
EL14_CMN_1648	NIL1281	
EL14_CMN_1649	E0318992	
EL14_CMN_1650	E0802223	
EL14_CMN_1651	NIL1282	
EL14_CMN_1652	NIL1283	
EL14_CMN_1653	NIL1284	
EL14_CMN_1654	NIL1285	
EL14_CMN_1655	NIL1286	
EL14_CMN_1656	E0754615	
EL14_CMN_1657	NIL1287	
EL14_CMN_1658	E0487361	
EL14_CMN_1659	E0739779	
EL14_CMN_1660	NIL1288	
EL14_CMN_1661	NIL1289	
EL14_CMN_1662	NIL1290	
EL14_CMN_1663	NIL1291	
EL14_CMN_1664	NIL1292	
EL14_CMN_1665	NIL1293	
EL14_CMN_1666	E0103833	
EL14_CMN_1667	NIL1294	
EL14_CMN_1668	NIL1295	
EL14_CMN_1669	NIL1296	
EL14_CMN_1670	NIL1297	
EL14_CMN_1671	NIL1298	
EL14_CMN_1672	E0668453	
EL14_CMN_1673	NIL1299	
EL14_CMN_1674	NIL1300	
EL14_CMN_1675	NIL1301	
EL14_CMN_1676	NIL1302	
EL14_CMN_1677	NIL1303	
EL14_CMN_1678	NIL1304	
EL14_CMN_1679	E0373950	
EL14_CMN_1680	NIL1305	
EL14_CMN_1681	NIL1306	
EL14_CMN_1682	NIL1307	
EL14_CMN_1683	NIL1308	
EL14_CMN_1684	NIL1309	
EL14_CMN_1685	E0128113	
EL14_CMN_1686	NIL1310	
EL14_CMN_1687	NIL1311	
EL14_CMN_1688	NIL1312	
EL14_CMN_1689	NIL1313	
EL14_CMN_1690	NIL1314	
EL14_CMN_1691	E0566375	
EL14_CMN_1692	NIL1315	
EL14_CMN_1693	NIL1316	
EL14_CMN_1694	E0208143	
EL14_CMN_1695	E0240539	
EL14_CMN_1696	E0505048	
EL14_CMN_1697	NIL1317	
EL14_CMN_1698	NIL1318	
EL14_CMN_1699	E0253936	
EL14_CMN_1700	NIL1319	
EL14_CMN_1701	NIL1320	
EL14_CMN_1702	E0275101	
EL14_CMN_1703	NIL1321	
EL14_CMN_1704	NIL1322	
EL14_CMN_1705	NIL1323	
EL14_CMN_1706	NIL1324	
EL14_CMN_1707	E0431296	
EL14_CMN_1708	NIL1325	
EL14_CMN_1709	NIL1326	
EL14_CMN_1710	NIL1327	
EL14_CMN_1711	E0564682	
EL14_CMN_1712	NIL1328	
EL14_CMN_1713	NIL1329	
EL14_CMN_1714	NIL1330	
EL14_CMN_1715	NIL1331	
EL14_CMN_1716	E0542973	
EL14_CMN_1717	NIL1332	
EL14_CMN_1718	NIL1333	
EL14_CMN_1719	E0679687	
EL14_CMN_1720	E0701874	
EL14_CMN_1721	NIL1334	
EL14_CMN_1722	NIL1335	
EL14_CMN_1723	E0562750	
EL14_CMN_1724	NIL1336	
EL14_CMN_1725	NIL1337	
EL14_CMN_1726	NIL1338	
EL14_CMN_1727	NIL1339	
EL14_CMN_1728	NIL1340	
EL14_CMN_1729	E0494554	
EL14_CMN_1730	NIL1341	
EL14_CMN_1731	NIL1342	
EL14_CMN_1732	E0186112	
EL14_CMN_1733	NIL1343	
EL14_CMN_1734	NIL1344	
EL14_CMN_1735	NIL1345	
EL14_CMN_1736	E0182788	
EL14_CMN_1737	E0076817	
EL14_CMN_1738	NIL1346	
EL14_CMN_1739	NIL1347	
EL14_CMN_1740	NIL1348	
EL14_CMN_1741	NIL1349	
EL14_CMN_1742	NIL1350	
EL14_CMN_1743	NIL1351	
EL14_CMN_1744	NIL1352	
EL14_CMN_1745	NIL1353	
EL14_CMN_1746	NIL1354	
EL14_CMN_1747	NIL1355	
EL14_CMN_1748	E0263422	
EL14_CMN_1749	NIL1356	
EL14_CMN_1750	E0419385	
EL14_CMN_1751	NIL1357	
EL14_CMN_1752	E0723165	
EL14_CMN_1753	NIL1358	
EL14_CMN_1754	NIL1359	
EL14_CMN_1755	NIL1360	
EL14_CMN_1756	NIL1361	
EL14_CMN_1757	NIL1362	
EL14_CMN_1758	NIL1363	
EL14_CMN_1759	E0273911	
EL14_CMN_1760	NIL1364	
EL14_CMN_1761	NIL1365	
EL14_CMN_1762	NIL1366	
EL14_CMN_1763	NIL1367	
EL14_CMN_1764	E0702628	
EL14_CMN_1765	NIL1368	
EL14_CMN_1766	NIL1369	
EL14_CMN_1767	E0803271	
EL14_CMN_1768	NIL1370	
EL14_CMN_1769	NIL1371	
EL14_CMN_1770	NIL1372	
EL14_CMN_1771	NIL1373	
EL14_CMN_1772	NIL1374	
EL14_CMN_1773	NIL1375	
EL14_CMN_1774	NIL1376	
EL14_CMN_1775	NIL1377	
EL14_CMN_1776	NIL1378	
EL14_CMN_1777	NIL1379	
EL14_CMN_1778	NIL1380	
EL14_CMN_1779	E0538070	
EL14_CMN_1780	NIL1381	
EL14_CMN_1781	NIL1382	
EL14_CMN_1782	NIL1383	
EL14_CMN_1783	E0789399	
EL14_CMN_1784	E0530900	
EL14_CMN_1785	NIL1384	
EL14_CMN_1786	NIL1385	
EL14_CMN_1787	NIL1386	
EL14_CMN_1788	NIL1387	
EL14_CMN_1789	NIL1388	
EL14_CMN_1790	NIL1389	
EL14_CMN_1791	NIL1390	
EL14_CMN_1792	E0702628	
EL14_CMN_1793	NIL1391	
EL14_CMN_1794	NIL1392	
EL14_CMN_1795	E0288908	
EL14_CMN_1796	E0119967	
EL14_CMN_1797	E0679734	
EL14_CMN_1798	NIL1393	
EL14_CMN_1799	NIL1394	
EL14_CMN_1800	NIL1395	
EL14_CMN_1801	NIL1396	
EL14_CMN_1802	NIL1397	
EL14_CMN_1803	E0548088	
EL14_CMN_1804	NIL1398	
EL14_CMN_1805	NIL1399	
EL14_CMN_1806	NIL1400	
EL14_CMN_1807	NIL1401	
EL14_CMN_1808	NIL1402	
EL14_CMN_1809	E0523953	
EL14_CMN_1810	E0538995	
EL14_CMN_1811	NIL1403	
EL14_CMN_1812	NIL1404	
EL14_CMN_1813	NIL1405	
EL14_CMN_1814	NIL1406	
EL14_CMN_1815	E0304185	
EL14_CMN_1816	NIL1407	
EL14_CMN_1817	E0225564	
EL14_CMN_1818	NIL1408	
EL14_CMN_1819	E0346619	
EL14_CMN_1820	NIL1409	
EL14_CMN_1821	E0352182	
EL14_CMN_1822	NIL1410	
EL14_CMN_1823	NIL1411	
EL14_CMN_1824	E0144088	
EL14_CMN_1825	NIL1412	
EL14_CMN_1826	NIL1413	
EL14_CMN_1827	NIL1414	
EL14_CMN_1828	E0273299	
EL14_CMN_1829	E0583883	
EL14_CMN_1830	NIL1415	
EL14_CMN_1831	NIL1416	
EL14_CMN_1832	NIL1417	
EL14_CMN_1833	NIL1418	
EL14_CMN_1834	NIL1419	
EL14_CMN_1835	NIL1420	
EL14_CMN_1836	NIL1421	
EL14_CMN_1837	NIL1422	
EL14_CMN_1838	NIL1423	
EL14_CMN_1839	NIL1424	
EL14_CMN_1840	E0031352	
EL14_CMN_1841	NIL1425	
EL14_CMN_1842	NIL1426	
EL14_CMN_1843	E0362914	
EL14_CMN_1844	NIL1427	
EL14_CMN_1845	E0819391	
EL14_CMN_1846	NIL1428	
EL14_CMN_1847	E0047642	
EL14_CMN_1848	NIL1429	
EL14_CMN_1849	NIL1430	
EL14_CMN_1850	E0208143	
EL14_CMN_1851	NIL1431	
EL14_CMN_1852	NIL1432	
EL14_CMN_1853	NIL1433	
EL14_CMN_1854	NIL1434	
EL14_CMN_1855	NIL1435	
EL14_CMN_1856	NIL1436	
EL14_CMN_1857	NIL1437	
EL14_CMN_1858	NIL1438	
EL14_CMN_1859	NIL1439	
EL14_CMN_1860	NIL1440	
EL14_CMN_1861	NIL1441	
EL14_CMN_1862	NIL1442	
EL14_CMN_1863	NIL1443	
EL14_CMN_1864	E0315956	
EL14_CMN_1865	NIL1444	
EL14_CMN_1866	E0225564	
EL14_CMN_1867	NIL1445	
EL14_CMN_1868	NIL1446	
EL14_CMN_1869	NIL1447	
EL14_CMN_1870	NIL1448	
EL14_CMN_1871	NIL1449	
EL14_CMN_1872	E0182788	
EL14_CMN_1873	NIL1450	
EL14_CMN_1874	NIL1451	
EL14_CMN_1875	E0769300	
EL14_CMN_1876	NIL1452	
EL14_CMN_1877	NIL1453	
EL14_CMN_1878	NIL1454	
EL14_CMN_1879	E0697070	
EL14_CMN_1880	NIL1455	
EL14_CMN_1881	E0191767	
EL14_CMN_1882	NIL1456	
EL14_CMN_1883	NIL1457	
EL14_CMN_1884	NIL1458	
EL14_CMN_1885	NIL1459	
EL14_CMN_1886	NIL1460	
EL14_CMN_1887	NIL1461	
EL14_CMN_1888	NIL1462	
EL14_CMN_1889	E0141397	
EL14_CMN_1890	NIL1463	
EL14_CMN_1891	NIL1464	
EL14_CMN_1892	E0275101	
EL14_CMN_1893	NIL1465	
EL14_CMN_1894	E0063567	
EL14_CMN_1895	NIL1466	
EL14_CMN_1896	NIL1467	
EL14_CMN_1897	E0612876	
EL14_CMN_1898	NIL1468	
EL14_CMN_1899	NIL1469	
EL14_CMN_1900	NIL1470	
EL14_CMN_1901	NIL1471	
EL14_CMN_1902	E0484023	
EL14_CMN_1903	NIL1472	
EL14_CMN_1904	E0373950	
EL14_CMN_1905	NIL1473	
EL14_CMN_1906	NIL1474	
EL14_CMN_1907	NIL1475	
EL14_CMN_1908	NIL1476	
EL14_CMN_1909	NIL1477	
EL14_CMN_1910	NIL1478	
EL14_CMN_1911	NIL1479	
EL14_CMN_1912	NIL1480	
EL14_CMN_1913	NIL1481	
EL14_CMN_1914	NIL1482	
EL14_CMN_1915	NIL1483	
EL14_CMN_1916	NIL1484	
EL14_CMN_1917	NIL1485	
EL14_CMN_1918	E0277375	
EL14_CMN_1919	NIL1486	
EL14_CMN_1920	NIL1487	
EL14_CMN_1921	E0517428	
EL14_CMN_1922	NIL1488	
EL14_CMN_1923	E0128070	
EL14_CMN_1924	NIL1489	
EL14_CMN_1925	NIL1490	
EL14_CMN_1926	NIL1491	
EL14_CMN_1927	NIL1492	
EL14_CMN_1928	NIL1493	
EL14_CMN_1929	E0141397	
EL14_CMN_1930	NIL1494	
EL14_CMN_1931	NIL1495	
EL14_CMN_1932	NIL1496	
EL14_CMN_1933	NIL1497	
EL14_CMN_1934	E0790472	
EL14_CMN_1935	NIL1498	
EL14_CMN_1936	NIL1499	
EL14_CMN_1937	E0083417	
EL14_CMN_1938	E0489454	
EL14_CMN_1939	NIL1500	
EL14_CMN_1940	NIL1501	
EL14_CMN_1941	NIL1502	
EL14_CMN_1942	NIL1503	
EL14_CMN_1943	E0505048	
EL14_CMN_1944	E0664546	
EL14_CMN_1945	E0789117	
EL14_CMN_1946	NIL1504	
EL14_CMN_1947	NIL1505	
EL14_CMN_1948	NIL1506	
EL14_CMN_1949	E0542973	
EL14_CMN_1950	E0372728	
EL14_CMN_1951	NIL1507	
EL14_CMN_1952	NIL1508	
EL14_CMN_1953	NIL1509	
EL14_CMN_1954	NIL1510	
EL14_CMN_1955	NIL1511	
EL14_CMN_1956	NIL1512	
EL14_CMN_1957	NIL1513	
EL14_CMN_1958	E0619582	
EL14_CMN_1959	NIL1514	
EL14_CMN_1960	NIL1515	
EL14_CMN_1961	E0702628	
EL14_CMN_1962	E0115653	
EL14_CMN_1963	NIL1516	
EL14_CMN_1964	E0031352	
EL14_CMN_1965	NIL1517	
EL14_CMN_1966	NIL1518	
EL14_CMN_1967	NIL1519	
EL14_CMN_1968	NIL1520	
EL14_CMN_1969	NIL1521	
EL14_CMN_1970	NIL1522	
EL14_CMN_1971	NIL1523	
EL14_CMN_1972	NIL1524	
EL14_CMN_1973	NIL1525	
EL14_CMN_1974	NIL1526	
EL14_CMN_1975	E0307834	
EL14_CMN_1976	NIL1527	
EL14_CMN_1977	E0793445	
EL14_CMN_1978	NIL1528	
EL14_CMN_1979	NIL1529	
EL14_CMN_1980	NIL1530	
EL14_CMN_1981	NIL1531	
EL14_CMN_1982	NIL1532	
EL14_CMN_1983	NIL1533	
EL14_CMN_1984	NIL1534	
EL14_CMN_1985	NIL1535	
EL14_CMN_1986	E0223682	
EL14_CMN_1987	NIL1536	
EL14_CMN_1988	NIL1537	
EL14_CMN_1989	E0162833	
EL14_CMN_1990	NIL1538	
EL14_CMN_1991	NIL1539	
EL14_CMN_1992	E0561935	
EL14_CMN_1993	NIL1540	
EL14_CMN_1994	NIL1541	
EL14_CMN_1995	NIL1542	
EL14_CMN_1996	E0691421	
EL14_CMN_1997	NIL1543	
EL14_CMN_1998	E0205605	
EL14_CMN_1999	NIL1544	
EL14_CMN_2000	NIL1545	
EL14_CMN_2001	NIL1546	
EL14_CMN_2002	NIL1547	
EL14_CMN_2003	NIL1548	
EL14_CMN_2004	NIL1549	
EL14_CMN_2005	NIL1550	
EL14_CMN_2006	E0127791	
EL14_CMN_2007	NIL1551	
EL14_CMN_2008	NIL1552	
EL14_CMN_2009	NIL1553	
EL14_CMN_2010	E0127791	
EL14_CMN_2011	E0205878	
EL14_CMN_2012	NIL1554	
EL14_CMN_2013	NIL1555	
EL14_CMN_2014	NIL1556	
EL14_CMN_2015	E0146789	
EL14_CMN_2016	NIL1557	
EL14_CMN_2017	NIL1558	
EL14_CMN_2018	NIL1559	
EL14_CMN_2019	NIL1560	
EL14_CMN_2020	E0489454	
EL14_CMN_2021	NIL1561	
EL14_CMN_2022	NIL1562	
EL14_CMN_2023	NIL1563	
EL14_CMN_2024	NIL1564	
EL14_CMN_2025	E0162833	
EL14_CMN_2026	NIL1565	
EL14_CMN_2027	NIL1566	
EL14_CMN_2028	E0259846	
EL14_CMN_2029	E0814423	
EL14_CMN_2030	NIL1567	
EL14_CMN_2031	E0077006	
EL14_CMN_2032	NIL1568	
EL14_CMN_2033	NIL1569	
EL14_CMN_2034	NIL1570	
EL14_CMN_2035	NIL1571	
EL14_CMN_2036	NIL1572	
EL14_CMN_2037	NIL1573	
EL14_CMN_2038	NIL1574	
EL14_CMN_2039	NIL1575	
EL14_CMN_2040	NIL1576	
EL14_CMN_2041	NIL1577	
EL14_CMN_2042	NIL1578	
EL14_CMN_2043	NIL1579	
EL14_CMN_2044	E0229614	
EL14_CMN_2045	NIL1580	
EL14_CMN_2046	NIL1581	
EL14_CMN_2047	NIL1582	
EL14_CMN_2048	NIL1583	
EL14_CMN_2049	NIL1584	
EL14_CMN_2050	NIL1585	
EL14_CMN_2051	NIL1586	
EL14_CMN_2052	E0431296	
EL14_CMN_2053	E0669850	
EL14_CMN_2054	E0182788	
EL14_CMN_2055	NIL1587	
EL14_CMN_2056	NIL1588	
EL14_CMN_2057	NIL1589	
EL14_CMN_2058	NIL1590	
EL14_CMN_2059	NIL1591	
EL14_CMN_2060	NIL1592	
EL14_CMN_2061	NIL1593	
EL14_CMN_2062	NIL1594	
EL14_CMN_2063	NIL1595	
EL14_CMN_2064	NIL1596	
EL14_CMN_2065	E0042497	
EL14_CMN_2066	E0423734	
EL14_CMN_2067	NIL1597	
EL14_CMN_2068	NIL1598	
EL14_CMN_2069	NIL1599	
EL14_CMN_2070	NIL1600	
EL14_CMN_2071	NIL1601	
EL14_CMN_2072	NIL1602	
EL14_CMN_2073	NIL1603	
EL14_CMN_2074	E0642032	
EL14_CMN_2075	NIL1604	
EL14_CMN_2076	E0754615	
EL14_CMN_2077	NIL1605	
EL14_CMN_2078	E0790472	
EL14_CMN_2079	NIL1606	
EL14_CMN_2080	NIL1607	
EL14_CMN_2081	E0110623	
EL14_CMN_2082	NIL1608	
EL14_CMN_2083	E0352182	
EL14_CMN_2084	E0140807	
EL14_CMN_2085	E0066553	
EL14_CMN_2086	NIL1609	
EL14_CMN_2087	NIL1610	
EL14_CMN_2088	NIL1611	
EL14_CMN_2089	E0371274	
EL14_CMN_2090	NIL1612	
EL14_CMN_2091	NIL1613	
EL14_CMN_2092	E0113852	
EL14_CMN_2093	NIL1614	
EL14_CMN_2094	NIL1615	
EL14_CMN_2095	NIL1616	
EL14_CMN_2096	E0182077	
EL14_CMN_2097	NIL1617	
EL14_CMN_2098	NIL1618	
EL14_CMN_2099	NIL1619	
EL14_CMN_2100	NIL1620	
EL14_CMN_2101	NIL1621	
EL14_CMN_2102	NIL1622	
EL14_CMN_2103	E0632613	
EL14_CMN_2104	NIL1623	
EL14_CMN_2105	NIL1624	
EL14_CMN_2106	NIL1625	
EL14_CMN_2107	NIL1626	
EL14_CMN_2108	NIL1627	
EL14_CMN_2109	NIL1628	
EL14_CMN_2110	NIL1629	
EL14_CMN_2111	E0787371	
EL14_CMN_2112	NIL1630	
EL14_CMN_2113	NIL1631	
EL14_CMN_2114	E0627968	
EL14_CMN_2115	NIL1632	
EL14_CMN_2116	NIL1633	
EL14_CMN_2117	E0627778	
EL14_CMN_2118	NIL1634	
EL14_CMN_2119	E0066553	
EL14_CMN_2120	NIL1635	
EL14_CMN_2121	NIL1636	
EL14_CMN_2122	E0042497	
EL14_CMN_2123	NIL1637	
EL14_CMN_2124	NIL1638	
EL14_CMN_2125	NIL1639	
EL14_CMN_2126	NIL1640	
EL14_CMN_2127	NIL1641	
EL14_CMN_2128	NIL1642	
EL14_CMN_2129	NIL1643	
EL14_CMN_2130	NIL1644	
EL14_CMN_2131	NIL1645	
EL14_CMN_2132	E0542412	
EL14_CMN_2133	E0803206	
EL14_CMN_2134	NIL1646	
EL14_CMN_2135	NIL1647	
EL14_CMN_2136	NIL1648	
EL14_CMN_2137	NIL1649	
EL14_CMN_2138	E0469045	
EL14_CMN_2139	E0503253	
EL14_CMN_2140	NIL1650	
EL14_CMN_2141	NIL1651	
EL14_CMN_2142	NIL1652	
EL14_CMN_2143	NIL1653	
EL14_CMN_2144	NIL1654	
EL14_CMN_2145	E0814714	
EL14_CMN_2146	NIL1655	
EL14_CMN_2147	NIL1656	
EL14_CMN_2148	NIL1657	
EL14_CMN_2149	NIL1658	
EL14_CMN_2150	E0230939	
EL14_CMN_2151	NIL1659	
EL14_CMN_2152	NIL1660	
EL14_CMN_2153	NIL1661	
EL14_CMN_2154	NIL1662	
EL14_CMN_2155	NIL1663	
EL14_CMN_2156	NIL1664	
EL14_CMN_2157	NIL1665	
EL14_CMN_2158	NIL1666	
EL14_CMN_2159	NIL1667	
EL14_CMN_2160	NIL1668	
EL14_CMN_2161	NIL1669	
EL14_CMN_2162	NIL1670	
EL14_CMN_2163	NIL1671	
EL14_CMN_2164	NIL1672	
EL14_CMN_2165	NIL1673	
EL14_CMN_2166	E0115653	
EL14_CMN_2167	NIL1674	
EL14_CMN_2168	NIL1675	
EL14_CMN_2169	NIL1676	
EL14_CMN_2170	E0681083	
EL14_CMN_2171	NIL1677	
EL14_CMN_2172	E0811852	
EL14_CMN_2173	NIL1678	
EL14_CMN_2174	NIL1679	
EL14_CMN_2175	E0697070	
EL14_CMN_2176	NIL1680	
EL14_CMN_2177	NIL1681	
EL14_CMN_2178	NIL1682	
EL14_CMN_2179	NIL1683	
EL14_CMN_2180	NIL1684	
EL14_CMN_2181	E0338545	
EL14_CMN_2182	NIL1685	
EL14_CMN_2183	E0104925	
EL14_CMN_2184	NIL1686	
EL14_CMN_2185	NIL1687	
EL14_CMN_2186	E0487361	
EL14_CMN_2187	NIL1688	
EL14_CMN_2188	NIL1689	
EL14_CMN_2189	NIL1690	
EL14_CMN_2190	NIL1691	
EL14_CMN_2191	NIL1692	
EL14_CMN_2192	NIL1693	
EL14_CMN_2193	NIL1694	
EL14_CMN_2194	NIL1695	
EL14_CMN_2195	NIL1696	
EL14_CMN_2196	NIL1697	
EL14_CMN_2197	NIL1698	
EL14_CMN_2198	NIL1699	
EL14_CMN_2199	E0807713	
EL14_CMN_2200	NIL1700	
EL14_CMN_2201	NIL1701	
EL14_CMN_2202	NIL1702	
EL14_CMN_2203	NIL1703	
EL14_CMN_2204	E0315956	
EL14_CMN_2205	NIL1704	
EL14_CMN_2206	NIL1705	
EL14_CMN_2207	NIL1706	
EL14_CMN_2208	NIL1707	
EL14_CMN_2209	NIL1708	
EL14_CMN_2210	NIL1709	
EL14_CMN_2211	NIL1710	
EL14_CMN_2212	NIL1711	
EL14_CMN_2213	E0251057	
EL14_CMN_2214	NIL1712	
EL14_CMN_2215	NIL1713	
EL14_CMN_2216	E0776639	
EL14_CMN_2217	NIL1714	
EL14_CMN_2218	NIL1715	
EL14_CMN_2219	NIL1716	
EL14_CMN_2220	NIL1717	
EL14_CMN_2221	NIL1718	
EL14_CMN_2222	E0664546	
EL14_CMN_2223	NIL1719	
EL14_CMN_2224	NIL1720	
EL14_CMN_2225	E0354952	
EL14_CMN_2226	NIL1721	
EL14_CMN_2227	E0259626	
EL14_CMN_2228	NIL1722	
EL14_CMN_2229	E0793722	
EL14_CMN_2230	NIL1723	
EL14_CMN_2231	E0819391	
EL14_CMN_2232	NIL1724	
EL14_CMN_2233	NIL1725	
EL14_CMN_2234	NIL1726	
EL14_CMN_2235	E0318992	
EL14_CMN_2236	E0143589	
EL14_CMN_2237	NIL1727	
EL14_CMN_2238	E0119967	
EL14_CMN_2239	NIL1728	
EL14_CMN_2240	NIL1729	
EL14_CMN_2241	E0103046	
EL14_CMN_2242	NIL1730	
EL14_CMN_2243	E0185864	
EL14_CMN_2244	NIL1731	
EL14_CMN_2245	NIL1732	
EL14_CMN_2246	NIL1733	
EL14_CMN_2247	NIL1734	
EL14_CMN_2248	NIL1735	
EL14_CMN_2249	NIL1736	
EL14_CMN_2250	NIL1737	
EL14_CMN_2251	NIL1738	
EL14_CMN_2252	E0141397	
EL14_CMN_2253	NIL1739	
EL14_CMN_2254	NIL1740	
EL14_CMN_2255	NIL1741	
EL14_CMN_2256	NIL1742	
EL14_CMN_2257	E0449142	
EL14_CMN_2258	NIL1743	
EL14_CMN_2259	NIL1744	
EL14_CMN_2260	NIL1745	
EL14_CMN_2261	NIL1746	
EL14_CMN_2262	NIL1747	
EL14_CMN_2263	NIL1748	
EL14_CMN_2264	E0793722	
EL14_CMN_2265	NIL1749	
EL14_CMN_2266	E0382887	
EL14_CMN_2267	NIL1750	
EL14_CMN_2268	NIL1751	
EL14_CMN_2269	NIL1752	
EL14_CMN_2270	NIL1753	
EL14_CMN_2271	NIL1754	
EL14_CMN_2272	E0522859	
EL14_CMN_2273	NIL1755	
EL14_CMN_2274	NIL1756	
EL14_CMN_2275	NIL1757	
EL14_CMN_2276	NIL1758	
EL14_CMN_2277	NIL1759	
EL14_CMN_2278	NIL1760	
EL14_CMN_2279	E0538995	
EL14_CMN_2280	E0774772	
EL14_CMN_2281	NIL1761	
EL14_CMN_2282	NIL1762	
EL14_CMN_2283	E0352182	
EL14_CMN_2284	NIL1763	
EL14_CMN_2285	NIL1764	
EL14_CMN_2286	E0127791	
EL14_CMN_2287	NIL1765	
EL14_CMN_2288	E0721307	
EL14_CMN_2289	NIL1766	
EL14_CMN_2290	NIL1767	
EL14_CMN_2291	NIL1768	
EL14_CMN_2292	E0479641	
EL14_CMN_2293	NIL1769	
EL14_CMN_2294	E0628080	
EL14_CMN_2295	NIL1770	
EL14_CMN_2296	NIL1771	
EL14_CMN_2297	NIL1772	
EL14_CMN_2298	NIL1773	
EL14_CMN_2299	NIL1774	
EL14_CMN_2300	E0230939	
EL14_CMN_2301	E0075151	
EL14_CMN_2302	NIL1775	
EL14_CMN_2303	E0318992	
EL14_CMN_2304	NIL1776	
EL14_CMN_2305	E0776639	
EL14_CMN_2306	NIL1777	
EL14_CMN_2307	NIL1778	
EL14_CMN_2308	E0146256	
EL14_CMN_2309	NIL1779	
EL14_CMN_2310	NIL1780	
EL14_CMN_2311	NIL1781	
EL14_CMN_2312	NIL1782	
EL14_CMN_2313	E0790879	
EL14_CMN_2314	NIL1783	
EL14_CMN_2315	NIL1784	
EL14_CMN_2316	E0275101	
EL14_CMN_2317	E0455497	
EL14_CMN_2318	NIL1785	
EL14_CMN_2319	NIL1786	
EL14_CMN_2320	NIL1787	
EL14_CMN_2321	E0001727	
EL14_CMN_2322	NIL1788	
EL14_CMN_2323	NIL1789	
EL14_CMN_2324	NIL1790	
EL14_CMN_2325	NIL1791	
EL14_CMN_2326	NIL1792	
EL14_CMN_2327	E0143563	
EL14_CMN_2328	NIL1793	
EL14_CMN_2329	E0128070	
EL14_CMN_2330	NIL1794	
EL14_CMN_2331	E0582195	
EL14_CMN_2332	E0259846	
EL14_CMN_2333	NIL1795	
EL14_CMN_2334	NIL1796	
EL14_CMN_2335	E0562750	
EL14_CMN_2336	NIL1797	
EL14_CMN_2337	NIL1798	
EL14_CMN_2338	NIL1799	
EL14_CMN_2339	E0229614	
EL14_CMN_2340	NIL1800	
EL14_CMN_2341	NIL1801	
EL14_CMN_2342	NIL1802	
EL14_CMN_2343	NIL1803	
EL14_CMN_2344	NIL1804	
EL14_CMN_2345	NIL1805	
EL14_CMN_2346	NIL1806	
EL14_CMN_2347	NIL1807	
EL14_CMN_2348	NIL1808	
EL14_CMN_2349	NIL1809	
EL14_CMN_2350	E0354952	
EL14_CMN_2351	NIL1810	
EL14_CMN_2352	E0076817	
EL14_CMN_2353	NIL1811	
EL14_CMN_2354	NIL1812	
EL14_CMN_2355	NIL1813	
EL14_CMN_2356	NIL1814	
EL14_CMN_2357	NIL1815	
EL14_CMN_2358	NIL1816	
EL14_CMN_2359	NIL1817	
